make,model,km_driven,ownership,transmission,engine,fuel,city,reg_year_int,car_age,price
Renault,KWID Climber 1.0 AMT Opt,27200.0,First Owner,Automatic,999.0,Petrol,Mumbai,2020.0,5.0,425000.0
Mahindra,Thar LX 4WD Hard Top Diesel AT BSVI,11900.0,First Owner,Automatic,2184.0,Diesel,Hyderabad,2024.0,1.0,1890000.0
Skoda,Kushaq 1.0 TSI Style AT,49000.0,First Owner,Automatic,999.0,Petrol,Pune,2022.0,3.0,1300000.0
Skoda,Rapid 1.5 TDI Ambition BSIV,71476.0,Second Owner,Manual,1498.0,Diesel,Chandigarh,2017.0,8.0,460000.0
Kia,Seltos HTX,25155.0,First Owner,Manual,1497.0,Petrol,Ahmedabad,2023.0,2.0,1255000.0
Volkswagen,Virtus Topline AT,23243.0,First Owner,Manual,1353.0,Petrol,Pune,2023.0,2.0,1800000.0
Toyota,Fortuner 2.8 2WD MT BSIV,60000.0,First Owner,Manual,2755.0,Diesel,Gurgaon,2019.0,6.0,2400000.0
Skoda,Octavia Style Plus 1.8 TSI AT,120000.0,Third Owner,Automatic,1798.0,Petrol,Gurgaon,2016.0,9.0,450000.0
Volkswagen,Ameo 1.5 TDI Highline,100252.0,Third Owner,Manual,1498.0,Diesel,Ahmedabad,2016.0,9.0,333000.0
Renault,Triber RXT,48669.0,First Owner,Manual,999.0,Petrol,Pune,2021.0,4.0,505000.0
Toyota,Fortuner 2.7 2WD AT,80249.0,First Owner,Automatic,2694.0,Petrol,Gurgaon,2018.0,7.0,2424000.0
Tata,Tiago XT BSVI,11000.0,First Owner,Manual,1199.0,Petrol,New Delhi,2022.0,3.0,530000.0
Volkswagen,Taigun 1.0 TSI Topline BSVI,28000.0,First Owner,Manual,1353.0,Petrol,Bangalore,2022.0,3.0,1610000.0
Skoda,Rapid 1.6 TDI Elegance,63000.0,First Owner,Manual,1598.0,Diesel,Jaipur,2014.0,11.0,386000.0
Mahindra,TUV 300 T8,50000.0,First Owner,Manual,1493.0,Diesel,Ghaziabad,2017.0,8.0,660000.0
Toyota,Innova 2.5 VX (Diesel) 8 Seater BS IV,120000.0,First Owner,Manual,2494.0,Diesel,Mumbai,2014.0,11.0,1250000.0
Honda,City i VTEC V,77000.0,First Owner,Manual,1497.0,Petrol,New Delhi,2013.0,12.0,415000.0
Renault,KWID Climber 1.0 MT,47188.0,Second Owner,Manual,999.0,Petrol,Hyderabad,2019.0,6.0,353000.0
Skoda,Slavia 1.5 TSI Style BSVI,26000.0,First Owner,Manual,1498.0,Petrol,Noida,2022.0,3.0,1495000.0
Hyundai,Santro Xing GL,45000.0,First Owner,Manual,1086.0,Petrol,Noida,2014.0,11.0,215000.0
Skoda,Kushaq 1.0 TSI Style AT BSVI,35700.0,First Owner,Automatic,999.0,Petrol,Hyderabad,2022.0,3.0,1350000.0
Renault,Triber RXZ,3000.0,First Owner,Manual,999.0,Petrol,Hyderabad,2024.0,1.0,925000.0
Honda,Jazz V,95191.0,First Owner,Manual,1199.0,Petrol,Bangalore,2017.0,8.0,499000.0
Renault,KWID 1.0 AMT RXT,30864.0,Second Owner,Automatic,999.0,Petrol,Jaipur,2022.0,3.0,414000.0
Skoda,Kushaq 1.0 TSI Ambition AT BSVI,27222.0,First Owner,Automatic,999.0,Petrol,Ahmedabad,2022.0,3.0,1002000.0
Mahindra,XUV300 W8 Diesel BSIV,100000.0,Second Owner,Manual,1497.0,Diesel,Chandigarh,2019.0,6.0,530000.0
Tata,Nexon FearlessPR Plus S DT,8500.0,First Owner,Manual,1199.0,Petrol,Ahmedabad,2024.0,1.0,1325000.0
Tata,Nexon XZ Plus (O) Diesel,74614.0,First Owner,Manual,1497.0,Diesel,Gurgaon,2022.0,3.0,711000.0
Toyota,Urban cruiser Premium AT,25000.0,First Owner,Automatic,1462.0,Petrol,Mumbai,2021.0,4.0,950000.0
Honda,Brio S MT,60000.0,Second Owner,Manual,1198.0,Petrol,Bangalore,2014.0,11.0,385000.0
Tata,Nexon XZA Plus AMT S,32365.0,First Owner,Automatic,1199.0,Petrol,Hyderabad,2021.0,4.0,955000.0
Tata,Tigor XMA AMT BSVI,74000.0,First Owner,Automatic,1199.0,Petrol,Noida,2020.0,5.0,595000.0
Hyundai,Verna 1.6 VTVT AT S,48630.0,First Owner,Automatic,1591.0,Petrol,Chennai,2015.0,10.0,532000.0
Renault,Triber RXL BSVI,18000.0,First Owner,Manual,999.0,Petrol,Hyderabad,2021.0,4.0,550000.0
Volkswagen,Taigun 1.0 Topline,33062.0,First Owner,Manual,1353.0,Petrol,Pune,2022.0,3.0,1625000.0
Renault,Duster Petrol RXS CVT,73246.0,First Owner,Automatic,1498.0,Petrol,Jaipur,2017.0,8.0,625000.0
Volkswagen,Vento Sport 1.2 TSI AT,75245.0,Second Owner,Automatic,1197.0,Petrol,Ahmedabad,2015.0,10.0,501000.0
Hyundai,i20 Asta 1.2,65000.0,First Owner,Manual,1197.0,Petrol,Pune,2018.0,7.0,650000.0
Volkswagen,Polo 1.0 MPI Highline Plus,29516.0,Second Owner,Manual,999.0,Petrol,Kolkata,2019.0,6.0,421000.0
Maruti,Vitara Brezza VDi Option,62125.0,First Owner,Manual,1248.0,Diesel,Chandigarh,2017.0,8.0,499000.0
Volkswagen,Ameo 1.0 MPI Comfortline,48432.0,Second Owner,Manual,999.0,Petrol,Chennai,2018.0,7.0,459000.0
Tata,Tigor XZ Plus Leatherette Pack BSVI,10500.0,First Owner,Manual,1199.0,Petrol,Mumbai,2022.0,3.0,635000.0
Honda,Amaze 2nd Gen VX BSVI,11800.0,First Owner,Manual,1199.0,Petrol,Chennai,2022.0,3.0,730000.0
Kia,Seltos GTX,54000.0,First Owner,Manual,1353.0,Petrol,Noida,2021.0,4.0,999000.0
Skoda,Rapid 1.5 TDI AT Style BSIV,120000.0,First Owner,Automatic,1498.0,Diesel,Gurgaon,2018.0,7.0,400000.0
Tata,Tiago 1.2 Revotron XT,65675.0,First Owner,Manual,1199.0,Petrol,Ahmedabad,2018.0,7.0,384000.0
Skoda,Rapid 1.6 TDI Active,50000.0,Third Owner,Manual,1598.0,Diesel,Kolkata,2013.0,12.0,275000.0
Toyota,Fortuner 4x2 Manual,95000.0,Third Owner,Manual,2982.0,Diesel,Jaipur,2012.0,13.0,924000.0
Tata,Harrier XZ Dark Edition,91598.0,First Owner,Manual,1956.0,Diesel,Chandigarh,2019.0,6.0,905000.0
Hyundai,Creta 1.6 CRDi SX Plus,76800.0,First Owner,Manual,1582.0,Diesel,Ahmedabad,2017.0,8.0,875000.0
Renault,Duster 110PS Diesel RxL,80000.0,First Owner,Manual,1461.0,Diesel,Gurgaon,2014.0,11.0,275000.0
Tata,Tigor XM BSVI,42791.0,Second Owner,Manual,1199.0,Petrol,Chandigarh,2021.0,4.0,421000.0
Renault,Kiger RXT,17432.0,First Owner,Manual,999.0,Petrol,Navi Mumbai,2021.0,4.0,585000.0
Maruti,Alto 800 LX BSIII,60441.0,Second Owner,Manual,796.0,Petrol,Kolkata,2008.0,17.0,725000.0
Tata,Tiago 1.2 Revotron XT,17705.0,First Owner,Manual,1199.0,Petrol,Kolkata,2020.0,5.0,440000.0
Toyota,Innova Crysta 2.4 ZX MT BSIV,150000.0,Second Owner,Manual,2393.0,Diesel,Bangalore,2018.0,7.0,2050000.0
Mahindra,Thar LX 4WD Hard Top AT BSVI,43000.0,Second Owner,Automatic,1997.0,Petrol,Pune,2023.0,2.0,1450000.0
Maruti,Swift VXI,84000.0,Third Owner,Manual,1197.0,Petrol,Gurgaon,2012.0,13.0,245000.0
Skoda,Rapid 1.5 TDI Elegance Plus,92000.0,First Owner,Manual,1498.0,Diesel,Hyderabad,2015.0,10.0,580000.0
Skoda,Kodiaq L & K,30000.0,First Owner,Automatic,1984.0,Petrol,Noida,2023.0,2.0,3500000.0
Skoda,Rapid 1.6 MPI Ambition BSIV,42391.0,First Owner,Manual,1598.0,Petrol,Thane,2018.0,7.0,485000.0
Skoda,Kushaq 1.5 TSI Style DSG,16866.0,Second Owner,Automatic,1498.0,Petrol,Ahmedabad,2021.0,4.0,1188000.0
Skoda,Octavia Elegance 1.8 TSI AT,120000.0,Second Owner,Automatic,1798.0,Petrol,Noida,2014.0,11.0,500000.0
Volkswagen,Polo 1.5 TDI Comfortline,91660.0,Second Owner,Manual,1498.0,Diesel,Hyderabad,2017.0,8.0,550000.0
Skoda,Superb Elegance 1.8 TSI AT,63000.0,Second Owner,Automatic,1798.0,Petrol,Gurgaon,2015.0,10.0,710000.0
Hyundai,EON D Lite Plus,72000.0,First Owner,Manual,814.0,Petrol,Hyderabad,2017.0,8.0,230000.0
Hyundai,Creta 1.6 CRDi AT SX Plus,100000.0,First Owner,Automatic,1582.0,Diesel,Hyderabad,2016.0,9.0,1000000.0
Tata,Nexon XMA AMT Diesel,114038.0,First Owner,Automatic,1497.0,Diesel,Bangalore,2018.0,7.0,621000.0
Skoda,Rapid 1.6 MPI Style BSIV,68991.0,First Owner,Manual,1598.0,Petrol,Bangalore,2020.0,5.0,825000.0
Skoda,Rapid 1.6 MPI AT Style Plus,32412.0,First Owner,Automatic,1598.0,Petrol,Thane,2016.0,9.0,515000.0
Honda,City VX MT,21660.0,First Owner,Manual,1498.0,Petrol,Jaipur,2022.0,3.0,1157000.0
Toyota,Urban cruiser High AT,18000.0,First Owner,Automatic,1462.0,Petrol,Mumbai,2022.0,3.0,975000.0
Skoda,Octavia Style Plus 2.0 TDI AT,59000.0,Second Owner,Automatic,1968.0,Diesel,Mumbai,2017.0,8.0,1125000.0
Skoda,Kodiaq 2.0 TDI Style,71000.0,First Owner,Automatic,1968.0,Diesel,Pune,2018.0,7.0,2250000.0
Hyundai,i20 1.2 Sportz,93000.0,Second Owner,Manual,1197.0,Petrol,Noida,2012.0,13.0,270000.0
Hyundai,Grand i10 Magna,47000.0,First Owner,Manual,1197.0,Petrol,Chennai,2017.0,8.0,490000.0
Volkswagen,Vento 1.2 TSI Highline Plus BSIV,48000.0,First Owner,Automatic,1197.0,Petrol,Kolkata,2020.0,5.0,595000.0
Maruti,Alto 800 LXi,55004.0,Second Owner,Manual,796.0,Petrol,Kolkata,2010.0,15.0,110000.0
Kia,Sonet GTX Plus Diesel AT,34369.0,First Owner,Automatic,1493.0,Diesel,Gurgaon,2021.0,4.0,1111000.0
Honda,City ZX CVT,33500.0,First Owner,Automatic,1498.0,Petrol,Kolkata,2023.0,2.0,1195000.0
Skoda,Octavia Laurin and Klement,20000.0,First Owner,Automatic,1984.0,Petrol,Chennai,2023.0,2.0,2750000.0
Renault,Duster RXL AWD,90000.0,First Owner,Manual,1461.0,Diesel,Chandigarh,2014.0,11.0,215000.0
Mahindra,Scorpio N Z8L AT,20000.0,First Owner,Automatic,1997.0,Petrol,Bangalore,2023.0,2.0,1900000.0
Renault,KWID 1.0 RXT,42500.0,First Owner,Manual,999.0,Petrol,Ahmedabad,2017.0,8.0,299000.0
Tata,Harrier XTA Plus Dark Edition AT BSVI,36000.0,First Owner,Automatic,1956.0,Diesel,New Delhi,2021.0,4.0,1475000.0
Toyota,Corolla AE,90000.0,Third Owner,Manual,1794.0,Petrol,Bangalore,2008.0,17.0,200000.0
Tata,Nexon XMA AMT BSVI,31787.0,First Owner,Automatic,1199.0,Petrol,Jaipur,2022.0,3.0,825000.0
Kia,Seltos GTX Plus DCT,61113.0,First Owner,Automatic,1353.0,Petrol,Bangalore,2020.0,5.0,1364000.0
Skoda,Octavia Corporate Edition Diesel,60000.0,First Owner,Manual,1968.0,Diesel,Kolkata,2016.0,9.0,799000.0
Tata,Nexon XZA Plus (O) AMT Diesel,28325.0,First Owner,Automatic,1497.0,Diesel,Pune,2018.0,7.0,763000.0
Toyota,Fortuner Legender 4x2 AT,15000.0,First Owner,Automatic,2755.0,Diesel,Mumbai,2025.0,0.0,4995000.0
Toyota,Etios G,96000.0,First Owner,Manual,1496.0,Petrol,Pune,2011.0,14.0,175000.0
Tata,Nexon XZA Plus LUXS Dark Edition Diesel AMT,36338.0,First Owner,Automatic,1497.0,Diesel,Ahmedabad,2023.0,2.0,994000.0
Skoda,Superb 1.8 TFSI MT,34257.0,First Owner,Manual,1798.0,Petrol,Kolkata,2013.0,12.0,395000.0
Renault,KWID RXL,26610.0,First Owner,Manual,799.0,Petrol,Ahmedabad,2019.0,6.0,311000.0
Skoda,Slavia 1.5 TSI Style AT BSVI,19000.0,First Owner,Automatic,1498.0,Petrol,Pune,2023.0,2.0,1530000.0
Volkswagen,Vento 1.2 TSI Highline AT,80313.0,First Owner,Automatic,1197.0,Petrol,Thane,2018.0,7.0,527000.0
Maruti,Wagon R VXI CNG BSVI,76537.0,Second Owner,Manual,998.0,CNG,Thane,2022.0,3.0,501000.0
Kia,Seltos HTK Plus iMT,20000.0,First Owner,Manual,1497.0,Petrol,Chandigarh,2022.0,3.0,1230000.0
Mahindra,XUV500 W8 2WD,45000.0,First Owner,Manual,2179.0,Diesel,Kolkata,2014.0,11.0,550000.0
Honda,CR-V 2.4L 4WD AT,82000.0,First Owner,Automatic,2354.0,Petrol,Chandigarh,2014.0,11.0,635000.0
Mahindra,XUV500 W8 FWD,64100.0,First Owner,Manual,2179.0,Diesel,Bangalore,2014.0,11.0,889000.0
Maruti,Swift Dzire VXi,20000.0,First Owner,Manual,1298.0,Petrol,Gurgaon,2011.0,14.0,150000.0
Maruti,Ignis Sigma BSVI,17000.0,First Owner,Manual,1197.0,Petrol,Noida,2022.0,3.0,525000.0
Hyundai,Grand i10 Magna,30000.0,First Owner,Manual,1197.0,Petrol,Ahmedabad,2015.0,10.0,425000.0
Toyota,Etios G,26000.0,First Owner,Manual,1496.0,Petrol,Kolkata,2014.0,11.0,299000.0
Honda,Amaze S i-VTEC,10485.0,First Owner,Manual,1198.0,Petrol,Kolkata,2022.0,3.0,651000.0
Renault,Duster 85PS Diesel RxS,80000.0,First Owner,Manual,1461.0,Diesel,New Delhi,2018.0,7.0,475000.0
Renault,Triber RXZ,24462.0,First Owner,Manual,999.0,Petrol,Jaipur,2020.0,5.0,598000.0
Hyundai,i20 1.4 CRDi Magna,106000.0,Second Owner,Manual,1396.0,Diesel,Pune,2012.0,13.0,315000.0
Renault,KWID RXT,52000.0,First Owner,Manual,799.0,Petrol,Noida,2021.0,4.0,470000.0
Mahindra,KUV 100 NXT G80 K4 Plus,45543.0,First Owner,Manual,1198.0,Petrol,Bangalore,2019.0,6.0,439000.0
Tata,Punch Creative Plus,16552.0,Second Owner,Manual,1199.0,Petrol,Hyderabad,2023.0,2.0,829000.0
Skoda,Kushaq 1.0 TSI Style,46398.0,First Owner,Manual,999.0,Petrol,Hyderabad,2022.0,3.0,1328000.0
Hyundai,Grand i10 Nios Sportz,25181.0,First Owner,Manual,1197.0,Petrol,Bangalore,2023.0,2.0,685000.0
Toyota,Glanza V,41445.0,First Owner,Manual,1197.0,Petrol,Jaipur,2022.0,3.0,694000.0
Renault,KWID 1.0 RXT Opt,30000.0,First Owner,Manual,999.0,Petrol,Chandigarh,2021.0,4.0,325000.0
Hyundai,Creta EX Diesel BSVI,47000.0,First Owner,Manual,1493.0,Diesel,Jaipur,2021.0,4.0,1275000.0
Maruti,Alto 800 LXI,52960.0,Second Owner,Manual,796.0,Petrol,Ahmedabad,2018.0,7.0,262000.0
Skoda,Kushaq 1.0 TSI Ambition BSVI,34010.0,First Owner,Manual,999.0,Petrol,Kolkata,2022.0,3.0,950000.0
Hyundai,i20 1.2 Asta,95000.0,First Owner,Manual,1197.0,Petrol,Ahmedabad,2018.0,7.0,540000.0
Skoda,Superb LK 1.8 TSI AT,74000.0,First Owner,Automatic,1798.0,Petrol,New Delhi,2018.0,7.0,1650000.0
Hyundai,i20 Sportz Turbo iMT,52294.0,Second Owner,Manual,998.0,Petrol,Chandigarh,2020.0,5.0,585000.0
Maruti,Wagon R CNG LXI,50112.0,First Owner,Manual,998.0,CNG,Chandigarh,2021.0,4.0,404000.0
Renault,Lodgy 110PS RxL,64000.0,First Owner,Manual,1461.0,Diesel,Ahmedabad,2016.0,9.0,400000.0
Toyota,Innova Crysta 2.4 GX 7 STR AT,50000.0,First Owner,Automatic,2393.0,Diesel,Gurgaon,2020.0,5.0,1549000.0
Tata,Harrier Camo XZ,64000.0,Second Owner,Manual,1956.0,Diesel,Ahmedabad,2020.0,5.0,1200000.0
Hyundai,Venue SX Opt Turbo DCT,19036.0,First Owner,Automatic,998.0,Petrol,Pune,2023.0,2.0,1190000.0
Skoda,Laura 1.8 TSI Ambiente,60000.0,Fourth Owner,Manual,1798.0,Petrol,Jaipur,2009.0,16.0,200000.0
Maruti,Ignis Sigma BSVI,25361.0,First Owner,Manual,1197.0,Petrol,Jaipur,2022.0,3.0,465000.0
Honda,Jazz 1.2 SV i VTEC,62910.0,First Owner,Manual,1199.0,Petrol,Ahmedabad,2015.0,10.0,350000.0
Honda,Brio S MT,40000.0,First Owner,Manual,1198.0,Petrol,Ahmedabad,2012.0,13.0,270000.0
Tata,Tiago 1.2 Revotron XZA,55491.0,First Owner,Automatic,1199.0,Petrol,Chennai,2018.0,7.0,432000.0
Skoda,Superb Elegance 1.8 TSI,59000.0,First Owner,Manual,1798.0,Petrol,Pune,2012.0,13.0,325000.0
Kia,Seltos HTX IVT G,60000.0,First Owner,Automatic,1497.0,Petrol,Chandigarh,2021.0,4.0,1300000.0
Toyota,Corolla AE,95000.0,Second Owner,Manual,1794.0,Petrol,Mohali,2009.0,16.0,245000.0
Maruti,Eeco Flexi Green,50000.0,Fourth Owner,Manual,1196.0,CNG,Noida,2014.0,11.0,145000.0
Honda,City V MT,15000.0,First Owner,Manual,1497.0,Petrol,New Delhi,2018.0,7.0,750000.0
Tata,Punch Creative Plus,4569.0,First Owner,Manual,1199.0,Petrol,Kolkata,2024.0,1.0,821000.0
Toyota,Etios Liva GD,86380.0,First Owner,Manual,1364.0,Diesel,Hyderabad,2012.0,13.0,295000.0
Tata,Punch Creative,12000.0,First Owner,Manual,1199.0,Petrol,New Delhi,2023.0,2.0,750000.0
Kia,Seltos GTX Plus,57250.0,First Owner,Manual,1353.0,Petrol,Jaipur,2020.0,5.0,1075000.0
Hyundai,Xcent 1.2 VTVT SX Option,55546.0,First Owner,Manual,1197.0,Petrol,Chennai,2020.0,5.0,472000.0
Hyundai,Grand i10 1.2 Kappa Magna BSIV,22123.0,First Owner,Manual,1197.0,Petrol,Chennai,2022.0,3.0,580000.0
Renault,KWID 1.0 AMT RXT,62000.0,First Owner,Automatic,999.0,Petrol,Chennai,2017.0,8.0,385000.0
Renault,Kiger RXT,35000.0,First Owner,Manual,999.0,Petrol,New Delhi,2023.0,2.0,667000.0
Kia,Seltos GTX,47000.0,First Owner,Manual,1353.0,Petrol,Noida,2019.0,6.0,1151000.0
Kia,Seltos HTX Diesel,83004.0,First Owner,Manual,1493.0,Diesel,Kolkata,2021.0,4.0,950000.0
Skoda,Octavia 1.8 TSI AT L K,94197.0,First Owner,Automatic,1798.0,Petrol,Kolkata,2018.0,7.0,1180000.0
Toyota,Innova 2.5 E Diesel MS 7-seater,90000.0,First Owner,Manual,2494.0,Diesel,Chandigarh,2010.0,15.0,600000.0
Kia,Carnival Premium,51000.0,First Owner,Automatic,2199.0,Diesel,New Delhi,2021.0,4.0,2350000.0
Toyota,Urban cruiser Premium,48037.0,First Owner,Manual,1462.0,Petrol,Chennai,2022.0,3.0,925000.0
Mahindra,XUV300 W8 BSVI,38662.0,First Owner,Manual,1197.0,Petrol,Hyderabad,2021.0,4.0,812000.0
Skoda,Octavia Elegance 1.8 TSI AT,120000.0,Third Owner,Automatic,1798.0,Petrol,Gurgaon,2016.0,9.0,700000.0
Mahindra,Thar LX 4WD Hard Top AT BSVI,19000.0,First Owner,Automatic,1997.0,Petrol,Chennai,2022.0,3.0,1395000.0
Toyota,Corolla Altis D-4D J,68000.0,Second Owner,Manual,1364.0,Diesel,Bangalore,2013.0,12.0,550000.0
Kia,Seltos HTX G,36119.0,First Owner,Manual,1497.0,Petrol,Hyderabad,2020.0,5.0,1220000.0
Mahindra,Thar LX 4WD Hard Top AT BSVI,8000.0,First Owner,Automatic,1997.0,Petrol,Mumbai,2022.0,3.0,1420000.0
Renault,Duster RXL AWD,88000.0,Second Owner,Manual,1461.0,Diesel,Jaipur,2013.0,12.0,275000.0
Skoda,Slavia 1.0 TSI Style AT,16000.0,First Owner,Automatic,999.0,Petrol,New Delhi,2024.0,1.0,1490000.0
Honda,City i VTEC E,50000.0,First Owner,Manual,1497.0,Petrol,Bangalore,2015.0,10.0,570000.0
Renault,KWID 1.0 RXT Optional,9700.0,First Owner,Manual,999.0,Petrol,Thane,2018.0,7.0,325000.0
Kia,Sonet HTK Plus,9278.0,First Owner,Manual,1197.0,Petrol,Bangalore,2024.0,1.0,997000.0
Mahindra,XUV500 Sportz,87000.0,First Owner,Manual,2179.0,Diesel,Mohali,2014.0,11.0,525000.0
Maruti,Swift Dzire LDI,80000.0,First Owner,Manual,1248.0,Diesel,Hyderabad,2014.0,11.0,480000.0
Hyundai,Verna VTVT 1.6 SX,42000.0,First Owner,Manual,1591.0,Petrol,Gurgaon,2019.0,6.0,795000.0
Mahindra,XUV500 W10 2WD,75000.0,First Owner,Manual,2179.0,Diesel,Faridabad,2015.0,10.0,425000.0
Mahindra,XUV500 W4,116359.0,First Owner,Manual,2179.0,Diesel,Mumbai,2015.0,10.0,565000.0
Hyundai,Grand i10 Nios Sportz CNG,78500.0,First Owner,Manual,1197.0,CNG,Bangalore,2021.0,4.0,595000.0
Maruti,Baleno Delta Diesel,39339.0,First Owner,Manual,1248.0,Diesel,Mumbai,2016.0,9.0,483000.0
Skoda,Rapid 1.5 TDI Active,72000.0,Second Owner,Manual,1498.0,Diesel,Jaipur,2017.0,8.0,395000.0
Volkswagen,Polo Exquisite 1.5 TDI Highline,90000.0,Fourth Owner,Manual,1498.0,Diesel,Jaipur,2015.0,10.0,375000.0
Toyota,Etios G,50000.0,First Owner,Manual,1496.0,Petrol,Noida,2015.0,10.0,455000.0
Renault,Kiger RXZ,35894.0,First Owner,Manual,999.0,Petrol,Noida,2022.0,3.0,636000.0
Toyota,Etios Liva 1.4 VD,90200.0,First Owner,Manual,1364.0,Diesel,Ahmedabad,2017.0,8.0,526000.0
Renault,Triber RXL BSIV,94717.0,First Owner,Manual,999.0,Petrol,Chennai,2019.0,6.0,525000.0
Hyundai,Creta SX Executive BSVI,29036.0,First Owner,Manual,1497.0,Petrol,Noida,2021.0,4.0,1155000.0
Honda,City i VTEC VX,50000.0,First Owner,Manual,1497.0,Petrol,Chandigarh,2016.0,9.0,525000.0
Honda,City V MT,24643.0,Second Owner,Manual,1497.0,Petrol,Noida,2022.0,3.0,978000.0
Toyota,Innova Crysta 2.4 G MT 8S BSIV,133000.0,First Owner,Manual,2393.0,Diesel,Kolkata,2018.0,7.0,1250000.0
Maruti,Wagon R CNG LXI,60000.0,First Owner,Manual,998.0,CNG,Pune,2022.0,3.0,579000.0
Volkswagen,Beetle 1.4 TSI,3000.0,First Owner,Automatic,1395.0,Petrol,New Delhi,2017.0,8.0,3900000.0
Kia,Seltos GTX Plus DCT,45000.0,First Owner,Automatic,1353.0,Petrol,Jaipur,2020.0,5.0,1351000.0
Mahindra,Thar LX 4WD Convert Top AT BSVI,7120.0,Second Owner,Automatic,1997.0,Petrol,Kolkata,2022.0,3.0,927000.0
Mahindra,Alturas G4 4X4 AT BSIV,70000.0,First Owner,Automatic,2157.0,Diesel,Noida,2019.0,6.0,1890000.0
Honda,Amaze SX i VTEC,40000.0,First Owner,Manual,1198.0,Petrol,Gurgaon,2016.0,9.0,380000.0
Volkswagen,Vento 1.6 Comfortline,72000.0,First Owner,Manual,1598.0,Petrol,Gurgaon,2017.0,8.0,495000.0
Toyota,Innova 2.5 G (Diesel) 7 Seater BS III,244000.0,Third Owner,Manual,2494.0,Diesel,Pune,2009.0,16.0,410000.0
Skoda,Kushaq 1.5 TSI Style DSG,34000.0,First Owner,Automatic,1498.0,Petrol,Noida,2022.0,3.0,1450000.0
Toyota,Corolla Altis D-4D G,98000.0,First Owner,Manual,1364.0,Diesel,Ahmedabad,2014.0,11.0,650000.0
Toyota,Etios GD,66500.0,Second Owner,Manual,1364.0,Diesel,Pune,2012.0,13.0,385000.0
Volkswagen,Polo 1.2 MPI Highline,34239.0,First Owner,Manual,1198.0,Petrol,Kolkata,2014.0,11.0,310000.0
Mahindra,XUV300 W6 Diesel BSIV,44000.0,First Owner,Manual,1497.0,Diesel,Pune,2019.0,6.0,849000.0
Mahindra,Thar LX Hard Top Diesel,26000.0,First Owner,Manual,2184.0,Diesel,Ahmedabad,2023.0,2.0,1395000.0
Toyota,Innova 2.5 G (Diesel) 7 Seater BS IV,116000.0,First Owner,Manual,2494.0,Diesel,Noida,2017.0,8.0,1099000.0
Kia,Seltos HTX,32156.0,First Owner,Manual,1497.0,Petrol,Faridabad,2023.0,2.0,1125000.0
Kia,Seltos GTX Plus Diesel AT,29000.0,First Owner,Automatic,1493.0,Diesel,Mumbai,2022.0,3.0,1675000.0
Tata,Hexa XT,160000.0,First Owner,Manual,2179.0,Diesel,Jaipur,2017.0,8.0,580000.0
Mahindra,Thar LX Hard Top Diesel,60000.0,First Owner,Manual,2184.0,Diesel,Chandigarh,2023.0,2.0,1420000.0
Honda,City i-VTEC V,48000.0,First Owner,Manual,1497.0,Petrol,Mumbai,2017.0,8.0,615000.0
Renault,Kiger RXZ AMT,19802.0,First Owner,Automatic,999.0,Petrol,Mumbai,2023.0,2.0,720000.0
Toyota,Innova 2.5 G (Diesel) 7 Seater BS IV,165000.0,First Owner,Manual,2494.0,Diesel,Jaipur,2016.0,9.0,1225000.0
Tata,Altroz XZ Plus Turbo,40070.0,First Owner,Manual,1199.0,Petrol,Pune,2021.0,4.0,731000.0
Hyundai,Creta SX BSVI,50000.0,First Owner,Manual,1497.0,Petrol,Kolkata,2020.0,5.0,949000.0
Renault,KWID RXT,33546.0,Second Owner,Manual,799.0,Petrol,Thane,2015.0,10.0,219000.0
Honda,City V MT Diesel,12884.0,First Owner,Manual,1498.0,Diesel,Pune,2023.0,2.0,1115000.0
Toyota,Etios 1.4 GD,65777.0,Second Owner,Manual,1364.0,Diesel,Hyderabad,2019.0,6.0,680000.0
Toyota,Glanza G CVT,47413.0,First Owner,Automatic,1197.0,Petrol,Pune,2021.0,4.0,725000.0
Tata,Nexon 1.2 Revotron XM,39000.0,First Owner,Manual,1198.0,Petrol,Jaipur,2019.0,6.0,750000.0
Honda,City 1.5 S MT,34000.0,First Owner,Manual,1497.0,Petrol,Mumbai,2011.0,14.0,295000.0
Honda,Brio S MT,54000.0,First Owner,Manual,1198.0,Petrol,Pune,2014.0,11.0,335000.0
Hyundai,Venue SX Opt iMT,14000.0,First Owner,Manual,998.0,Petrol,Mumbai,2020.0,5.0,845000.0
Hyundai,i20 Sportz IVT BSVI,60000.0,First Owner,Automatic,1197.0,Petrol,Noida,2021.0,4.0,747000.0
Maruti,Wagon R ZXI 1.2,24839.0,First Owner,Manual,1197.0,Petrol,Kolkata,2020.0,5.0,476000.0
Hyundai,Grand i10 1.2 Kappa Sportz Option AT,47000.0,First Owner,Automatic,1197.0,Petrol,Chennai,2018.0,7.0,480000.0
Tata,Tiago XZA Plus AMT BSVI,9863.0,First Owner,Automatic,1199.0,Petrol,Bangalore,2023.0,2.0,760000.0
Kia,Seltos GTX Plus DCT,17862.0,First Owner,Automatic,1353.0,Petrol,Chennai,2021.0,4.0,1438000.0
Hyundai,i20 Sportz,8000.0,First Owner,Manual,1197.0,Petrol,Kolkata,2024.0,1.0,645000.0
Mahindra,Thar LX 4WD Hard Top AT BSVI,38706.0,First Owner,Automatic,1997.0,Petrol,Bangalore,2021.0,4.0,1205000.0
